time	V(contra)	V(contrd)
1.946766390252941e+01	1.300124e+01	6.000000e+00
1.947087648135485e+01	1.302994e+01	6.000000e+00
1.947408906018029e+01	1.305570e+01	6.000000e+00
1.947878382889769e+01	1.309715e+01	6.000000e+00
1.948347859761508e+01	1.313692e+01	6.000000e+00
1.948817336633248e+01	1.317500e+01	6.000000e+00
1.949286813504987e+01	1.321140e+01	6.000000e+00
1.949756290376726e+01	1.324611e+01	6.000000e+00
1.950225767248466e+01	1.327914e+01	6.000000e+00
1.950695244120205e+01	1.331049e+01	6.000000e+00
1.951527425333107e+01	1.335457e+01	6.000000e+00
1.952122567701192e+01	1.337477e+01	6.000000e+00
1.952717710069276e+01	1.338941e+01	6.000000e+00
1.953312852437361e+01	1.339847e+01	6.000000e+00
1.953907994805446e+01	1.340196e+01	6.000000e+00
1.954503137173531e+01	1.339988e+01	6.000000e+00
1.955098279541616e+01	1.339223e+01	6.000000e+00
1.955693421909701e+01	1.337901e+01	6.000000e+00
1.956085413443369e+01	1.337438e+01	6.000000e+00
1.956477404977037e+01	1.336387e+01	6.000000e+00
1.956869396510706e+01	1.334747e+01	6.000000e+00
1.957261388044374e+01	1.332519e+01	6.000000e+00
1.957653379578043e+01	1.329703e+01	6.000000e+00
1.958045371111711e+01	1.326297e+01	6.000000e+00
1.958437362645380e+01	1.322304e+01	6.000000e+00
1.958437410815959e+01	1.322303e+01	4.000000e+00
1.958857345648873e+01	1.318078e+01	4.000000e+00
1.959277280481787e+01	1.313739e+01	4.000000e+00
1.959697215314701e+01	1.309285e+01	4.000000e+00
1.960117150147615e+01	1.304717e+01	4.000000e+00
1.960537084980529e+01	1.300036e+01	4.000000e+00
1.960957019813443e+01	1.295239e+01	4.000000e+00
1.961376954646357e+01	1.290329e+01	4.000000e+00
1.961738045562199e+01	1.286026e+01	4.000000e+00
1.962458821445044e+01	1.277204e+01	4.000000e+00
1.963457928066649e+01	1.261689e+01	4.000000e+00
1.963740007348931e+01	1.257227e+01	4.000000e+00
1.964116113058639e+01	1.251236e+01	4.000000e+00
1.964259999202954e+01	1.248931e+01	4.000000e+00
1.964260091025637e+01	1.248930e+01	5.000000e+00
1.964630705922865e+01	1.242875e+01	5.000000e+00
1.965001320820093e+01	1.236421e+01	5.000000e+00
1.965371935717321e+01	1.229570e+01	5.000000e+00
1.965742550614548e+01	1.222319e+01	5.000000e+00
1.966113165511776e+01	1.214670e+01	5.000000e+00
1.966483780409004e+01	1.206623e+01	5.000000e+00
1.966854395306231e+01	1.198177e+01	5.000000e+00
1.967801339487439e+01	1.174371e+01	5.000000e+00
1.968667958810902e+01	1.151858e+01	5.000000e+00
1.969828537330793e+01	1.122986e+01	5.000000e+00
1.970596906648881e+01	1.101890e+01	5.000000e+00
1.971071699741478e+01	1.089112e+01	5.000000e+00
1.972021285926672e+01	1.065017e+01	5.000000e+00
1.973639731069567e+01	1.027202e+01	5.000000e+00
1.974293796322661e+01	1.012950e+01	5.000000e+00
1.974293822367548e+01	1.012949e+01	6.000000e+00
1.974800157445675e+01	1.002836e+01	6.000000e+00
1.975306492523802e+01	9.928706e+00	6.000000e+00
1.975812827601928e+01	9.830532e+00	6.000000e+00
1.976319162680056e+01	9.733837e+00	6.000000e+00
1.976825497758182e+01	9.638623e+00	6.000000e+00
1.977331832836309e+01	9.544889e+00	6.000000e+00
1.977838167914436e+01	9.452634e+00	6.000000e+00
1.978187010224464e+01	9.390072e+00	6.000000e+00
1.978535852534493e+01	9.332126e+00	6.000000e+00
1.978884694844521e+01	9.278795e+00	6.000000e+00
1.979233537154550e+01	9.230080e+00	6.000000e+00
1.979582379464578e+01	9.185981e+00	6.000000e+00
1.979931221774607e+01	9.146497e+00	6.000000e+00
1.980280064084635e+01	9.111629e+00	6.000000e+00
1.981496008983806e+01	9.026421e+00	6.000000e+00
1.981496086472062e+01	9.026418e+00	5.000000e+00
1.981956416231410e+01	9.008776e+00	5.000000e+00
1.982416745990758e+01	8.998961e+00	5.000000e+00
1.982877075750106e+01	8.996975e+00	5.000000e+00
1.983337405509454e+01	9.002817e+00	5.000000e+00
1.983797735268802e+01	9.016487e+00	5.000000e+00
1.984258065028150e+01	9.037985e+00	5.000000e+00
1.984718394787498e+01	9.067310e+00	5.000000e+00
1.985528516037738e+01	9.137218e+00	5.000000e+00
1.986941779371314e+01	9.314467e+00	5.000000e+00
1.987756840233605e+01	9.443381e+00	5.000000e+00
1.988571901095895e+01	9.576054e+00	5.000000e+00
1.989386961958186e+01	9.712488e+00	5.000000e+00
1.990202022820477e+01	9.852680e+00	5.000000e+00
1.991017083682767e+01	9.996633e+00	5.000000e+00
1.991832144545058e+01	1.014435e+01	5.000000e+00
1.992647205407349e+01	1.029582e+01	5.000000e+00
1.992754071413268e+01	1.031404e+01	5.000000e+00
1.992860937419186e+01	1.033206e+01	5.000000e+00
1.992967803425105e+01	1.034989e+01	5.000000e+00
1.993074669431024e+01	1.036753e+01	5.000000e+00
1.993181535436942e+01	1.038497e+01	5.000000e+00
1.993288401442861e+01	1.040223e+01	5.000000e+00
1.993395267448780e+01	1.041928e+01	5.000000e+00
1.993395367137218e+01	1.041930e+01	3.000000e+00
1.993852402292852e+01	1.048450e+01	3.000000e+00
1.994309437448484e+01	1.054828e+01	3.000000e+00
1.994766472604118e+01	1.061065e+01	3.000000e+00
1.995223507759751e+01	1.067162e+01	3.000000e+00
1.995680542915384e+01	1.073117e+01	3.000000e+00
1.996137578071017e+01	1.078931e+01	3.000000e+00
1.996594613226650e+01	1.084604e+01	3.000000e+00
1.997244072970289e+01	1.090509e+01	3.000000e+00
1.997893532713927e+01	1.093650e+01	3.000000e+00
1.998542992457566e+01	1.094026e+01	3.000000e+00
1.999192452201204e+01	1.091637e+01	3.000000e+00
1.999841911944842e+01	1.086483e+01	3.000000e+00
2.000491371688481e+01	1.078565e+01	3.000000e+00
2.001140831432119e+01	1.067882e+01	3.000000e+00
2.001709480574060e+01	1.057203e+01	3.000000e+00
2.002624423735666e+01	1.034923e+01	3.000000e+00
2.003051329482458e+01	1.023046e+01	3.000000e+00
2.003478235229250e+01	1.010341e+01	3.000000e+00
2.003905140976042e+01	9.968084e+00	3.000000e+00
2.004332046722834e+01	9.824476e+00	3.000000e+00
2.004758952469626e+01	9.672588e+00	3.000000e+00
2.005185858216418e+01	9.512421e+00	3.000000e+00
2.005612763963210e+01	9.343973e+00	3.000000e+00
2.005913725633967e+01	9.208789e+00	3.000000e+00
2.006214687304724e+01	9.075510e+00	3.000000e+00
2.006515648975482e+01	8.944137e+00	3.000000e+00
2.006816610646239e+01	8.814669e+00	3.000000e+00
2.007117572316996e+01	8.687106e+00	3.000000e+00
2.007418533987753e+01	8.561449e+00	3.000000e+00
2.007719495658510e+01	8.437697e+00	3.000000e+00
2.007719529587659e+01	8.437683e+00	2.000000e+00
2.007917008935631e+01	8.358539e+00	2.000000e+00
2.008114488283604e+01	8.277763e+00	2.000000e+00
2.008311967631577e+01	8.195357e+00	2.000000e+00
2.008509446979550e+01	8.111320e+00	2.000000e+00
2.008706926327523e+01	8.025652e+00	2.000000e+00
2.008904405675495e+01	7.938353e+00	2.000000e+00
2.009101885023468e+01	7.849423e+00	2.000000e+00
2.009491308808133e+01	7.660136e+00	2.000000e+00
2.009880732592798e+01	7.477128e+00	2.000000e+00
2.010270156377463e+01	7.300401e+00	2.000000e+00
2.010659580162129e+01	7.129953e+00	2.000000e+00
2.011049003946794e+01	6.965786e+00	2.000000e+00
2.011438427731459e+01	6.807898e+00	2.000000e+00
2.011827851516124e+01	6.656291e+00	2.000000e+00
2.012468629088731e+01	6.422012e+00	2.000000e+00
2.013750184233944e+01	6.022914e+00	2.000000e+00
2.013975952138973e+01	5.964306e+00	2.000000e+00
2.014427487949031e+01	5.854825e+00	2.000000e+00
2.015330559569148e+01	5.672487e+00	2.000000e+00
2.016670806126290e+01	5.494394e+00	2.000000e+00
2.016814507410957e+01	5.481964e+00	2.000000e+00
2.017006109123846e+01	5.467221e+00	2.000000e+00
2.017408399652599e+01	5.441106e+00	2.000000e+00
2.017522176680491e+01	5.434179e+00	2.000000e+00
2.017522251239487e+01	5.434175e+00	4.000000e+00
2.017926126669521e+01	5.410071e+00	4.000000e+00
2.018330002099555e+01	5.393934e+00	4.000000e+00
2.018733877529589e+01	5.385764e+00	4.000000e+00
2.019137752959623e+01	5.385562e+00	4.000000e+00
2.019541628389657e+01	5.393327e+00	4.000000e+00
2.019945503819691e+01	5.409060e+00	4.000000e+00
2.020349379249725e+01	5.432759e+00	4.000000e+00
2.020706575647823e+01	5.452014e+00	4.000000e+00
2.021063772045921e+01	5.474883e+00	4.000000e+00
2.021420968444020e+01	5.501365e+00	4.000000e+00
2.021778164842118e+01	5.531462e+00	4.000000e+00
2.022135361240217e+01	5.565173e+00	4.000000e+00
2.022492557638315e+01	5.602499e+00	4.000000e+00
2.022849754036413e+01	5.643438e+00	4.000000e+00
2.023729365026244e+01	5.749730e+00	4.000000e+00
2.024059441990817e+01	5.797140e+00	4.000000e+00
2.024389518955390e+01	5.846880e+00	4.000000e+00
2.024719595919963e+01	5.898950e+00	4.000000e+00
2.025049672884536e+01	5.953349e+00	4.000000e+00
2.025379749849109e+01	6.010078e+00	4.000000e+00
2.025709826813682e+01	6.069137e+00	4.000000e+00
2.026039903778255e+01	6.130525e+00	4.000000e+00
2.026303251457753e+01	6.171586e+00	4.000000e+00
2.026416215127416e+01	6.187500e+00	4.000000e+00
2.026529178797080e+01	6.203777e+00	4.000000e+00
2.026642142466743e+01	6.220417e+00	4.000000e+00
2.026755106136406e+01	6.237420e+00	4.000000e+00
2.026868069806069e+01	6.254787e+00	4.000000e+00
2.026981033475732e+01	6.272517e+00	4.000000e+00
2.027093997145396e+01	6.290610e+00	4.000000e+00
2.027094064180232e+01	6.290621e+00	2.000000e+00
2.027371305577087e+01	6.336442e+00	2.000000e+00
2.027648546973941e+01	6.382838e+00	2.000000e+00
2.027925788370795e+01	6.429809e+00	2.000000e+00
2.028203029767649e+01	6.477356e+00	2.000000e+00
2.028480271164504e+01	6.525478e+00	2.000000e+00
2.028757512561358e+01	6.574175e+00	2.000000e+00
2.029034753958212e+01	6.623447e+00	2.000000e+00
2.029034788246031e+01	6.623453e+00	3.000000e+00
2.029431271113900e+01	6.690686e+00	3.000000e+00
2.029827753981769e+01	6.758397e+00	3.000000e+00
2.030224236849638e+01	6.826585e+00	3.000000e+00
2.030620719717507e+01	6.895250e+00	3.000000e+00
2.031017202585376e+01	6.964394e+00	3.000000e+00
2.031413685453245e+01	7.034014e+00	3.000000e+00
2.031810168321114e+01	7.104112e+00	3.000000e+00
2.032280595405799e+01	7.178689e+00	3.000000e+00
2.033221449575169e+01	7.318942e+00	3.000000e+00
2.034844594317789e+01	7.545658e+00	3.000000e+00
2.036581018016755e+01	7.749295e+00	3.000000e+00
2.037005106984065e+01	7.795409e+00	3.000000e+00
2.037429195951375e+01	7.839575e+00	3.000000e+00
2.037853284918685e+01	7.881794e+00	3.000000e+00
2.038277373885994e+01	7.922065e+00	3.000000e+00
2.038701462853304e+01	7.960389e+00	3.000000e+00
2.039125551820614e+01	7.996766e+00	3.000000e+00
2.039549640787924e+01	8.031195e+00	3.000000e+00
2.040199169608152e+01	8.066528e+00	3.000000e+00
2.040663182054557e+01	8.084163e+00	3.000000e+00
2.040663241077955e+01	8.084164e+00	5.000000e+00
2.041158160001604e+01	8.098597e+00	5.000000e+00
2.041653078925252e+01	8.105175e+00	5.000000e+00
2.042147997848900e+01	8.103898e+00	5.000000e+00
2.042642916772548e+01	8.094766e+00	5.000000e+00
2.043137835696196e+01	8.077779e+00	5.000000e+00
2.043632754619844e+01	8.052936e+00	5.000000e+00
2.044127673543492e+01	8.020239e+00	5.000000e+00
2.045338979456840e+01	7.866271e+00	5.000000e+00
2.046191033714973e+01	7.741088e+00	5.000000e+00
2.047043087973107e+01	7.617460e+00	5.000000e+00
2.047895142231240e+01	7.495388e+00	5.000000e+00
2.048747196489374e+01	7.374872e+00	5.000000e+00
2.049599250747507e+01	7.255911e+00	5.000000e+00
2.050451305005641e+01	7.138507e+00	5.000000e+00
2.051303359263774e+01	7.022659e+00	5.000000e+00
2.052398473679439e+01	6.907016e+00	5.000000e+00
2.053493588095104e+01	6.804380e+00	5.000000e+00
2.054588702510769e+01	6.714750e+00	5.000000e+00
2.055683816926435e+01	6.638125e+00	5.000000e+00
2.056778931342100e+01	6.574507e+00	5.000000e+00
2.057874045757764e+01	6.523895e+00	5.000000e+00
2.058969160173429e+01	6.486289e+00	5.000000e+00
2.059642163522605e+01	6.472530e+00	5.000000e+00
2.061172019268410e+01	6.467400e+00	5.000000e+00
2.061890104649243e+01	6.482027e+00	5.000000e+00
2.062608190030077e+01	6.505522e+00	5.000000e+00
2.063326275410911e+01	6.537885e+00	5.000000e+00
2.064044360791744e+01	6.579115e+00	5.000000e+00
2.064762446172578e+01	6.629213e+00	5.000000e+00
2.065480531553412e+01	6.688178e+00	5.000000e+00
2.066198616934246e+01	6.756011e+00	5.000000e+00
2.066937606612522e+01	6.836386e+00	5.000000e+00
2.067488611430294e+01	6.897446e+00	5.000000e+00
2.068166670847376e+01	6.979390e+00	5.000000e+00
2.069582035607596e+01	7.170528e+00	5.000000e+00
2.070358599619933e+01	7.291251e+00	5.000000e+00
2.071135163632270e+01	7.422505e+00	5.000000e+00
2.071911727644608e+01	7.564291e+00	5.000000e+00
2.072688291656945e+01	7.716608e+00	5.000000e+00
2.073464855669282e+01	7.879456e+00	5.000000e+00
2.074241419681620e+01	8.052835e+00	5.000000e+00
2.075017983693957e+01	8.236746e+00	5.000000e+00
2.075653552568444e+01	8.410005e+00	5.000000e+00
2.076289121442932e+01	8.581914e+00	5.000000e+00
2.076924690317420e+01	8.752473e+00	5.000000e+00
2.077560259191907e+01	8.921683e+00	5.000000e+00
2.078195828066395e+01	9.089543e+00	5.000000e+00
2.078831396940883e+01	9.256053e+00	5.000000e+00
2.079466965815370e+01	9.421214e+00	5.000000e+00
2.080008568517583e+01	9.539470e+00	5.000000e+00
2.080550171219794e+01	9.660902e+00	5.000000e+00
2.081091773922007e+01	9.785510e+00	5.000000e+00
2.081633376624218e+01	9.913294e+00	5.000000e+00
2.082174979326431e+01	1.004425e+01	5.000000e+00
2.082716582028642e+01	1.017839e+01	5.000000e+00
2.083258184730855e+01	1.031570e+01	5.000000e+00
2.083331542760707e+01	1.033440e+01	5.000000e+00
2.083331579485628e+01	1.033441e+01	8.000000e+00
2.083709059159432e+01	1.043344e+01	8.000000e+00
2.084086538833236e+01	1.053093e+01	8.000000e+00
2.084464018507039e+01	1.062686e+01	8.000000e+00
2.084841498180843e+01	1.072123e+01	8.000000e+00
2.085218977854647e+01	1.081406e+01	8.000000e+00
2.085596457528451e+01	1.090533e+01	8.000000e+00
2.085973937202254e+01	1.099505e+01	8.000000e+00
2.086445190679682e+01	1.109823e+01	8.000000e+00
2.087269884265181e+01	1.125084e+01	8.000000e+00
2.088089670844266e+01	1.135999e+01	8.000000e+00
2.088889154748408e+01	1.144199e+01	8.000000e+00
2.089909342185235e+01	1.151890e+01	8.000000e+00
2.090165968587115e+01	1.153560e+01	8.000000e+00
2.090232861032201e+01	1.153978e+01	8.000000e+00
2.090232881916511e+01	1.153978e+01	9.000000e+00
2.090307122655262e+01	1.154434e+01	9.000000e+00
2.090381363394013e+01	1.154881e+01	9.000000e+00
2.090455604132764e+01	1.155316e+01	9.000000e+00
2.090529844871515e+01	1.155742e+01	9.000000e+00
2.090604085610266e+01	1.156156e+01	9.000000e+00
2.090678326349017e+01	1.156561e+01	9.000000e+00
2.090752567087767e+01	1.156955e+01	9.000000e+00
2.090752587972078e+01	1.156955e+01	5.000000e+00
2.090813949021076e+01	1.157274e+01	5.000000e+00
2.090875310070074e+01	1.157585e+01	5.000000e+00
2.090936671119072e+01	1.157889e+01	5.000000e+00
2.090998032168071e+01	1.158185e+01	5.000000e+00
2.091059393217069e+01	1.158474e+01	5.000000e+00
2.091120754266067e+01	1.158755e+01	5.000000e+00
2.091182115315065e+01	1.159030e+01	5.000000e+00
2.091356916466599e+01	1.159316e+01	5.000000e+00
2.091660161230588e+01	1.159326e+01	5.000000e+00
2.092020496946270e+01	1.157947e+01	5.000000e+00
2.092292177429840e+01	1.156352e+01	5.000000e+00
2.092835538396982e+01	1.152629e+01	5.000000e+00
2.093772859409587e+01	1.144486e+01	5.000000e+00
2.095465844891350e+01	1.120947e+01	5.000000e+00
2.095871189108892e+01	1.114131e+01	5.000000e+00
2.096411648065614e+01	1.104498e+01	5.000000e+00
2.097492565979058e+01	1.079735e+01	5.000000e+00
2.099654401805947e+01	1.026075e+01	5.000000e+00
2.101624731606235e+01	9.682540e+00	5.000000e+00
2.102685174361961e+01	9.319317e+00	5.000000e+00
2.103143246869483e+01	9.139701e+00	5.000000e+00
2.103601319377005e+01	8.959193e+00	5.000000e+00
2.104059391884527e+01	8.777793e+00	5.000000e+00
2.104517464392050e+01	8.595502e+00	5.000000e+00
2.104975536899572e+01	8.412318e+00	5.000000e+00
2.105433609407095e+01	8.228242e+00	5.000000e+00
2.105891681914617e+01	8.043274e+00	5.000000e+00
2.106432271521464e+01	7.849223e+00	5.000000e+00
2.107759540184361e+01	7.417165e+00	5.000000e+00
2.109236076879584e+01	7.001855e+00	5.000000e+00
2.111172945487726e+01	6.567163e+00	5.000000e+00
2.111659914329971e+01	6.480392e+00	5.000000e+00
2.112146883172215e+01	6.402028e+00	5.000000e+00
2.112633852014460e+01	6.332070e+00	5.000000e+00
2.113120820856705e+01	6.270518e+00	5.000000e+00
2.113607789698949e+01	6.217373e+00	5.000000e+00
2.114094758541194e+01	6.172634e+00	5.000000e+00
2.114581727383439e+01	6.136302e+00	5.000000e+00
2.116235795739468e+01	6.047863e+00	5.000000e+00
2.117183858348831e+01	6.034801e+00	5.000000e+00
2.118487549349597e+01	6.068468e+00	5.000000e+00
2.118487604551718e+01	6.068470e+00	3.000000e+00
2.119036033295182e+01	6.099954e+00	3.000000e+00
2.119584462038646e+01	6.137774e+00	3.000000e+00
2.120132890782110e+01	6.181930e+00	3.000000e+00
2.120681319525574e+01	6.232421e+00	3.000000e+00
2.121229748269038e+01	6.289249e+00	3.000000e+00
2.121778177012502e+01	6.352412e+00	3.000000e+00
2.122326605755966e+01	6.421911e+00	3.000000e+00
2.122735598276948e+01	6.478149e+00	3.000000e+00
2.123144590797930e+01	6.536423e+00	3.000000e+00
2.123553583318912e+01	6.596735e+00	3.000000e+00
2.123962575839894e+01	6.659084e+00	3.000000e+00
2.124371568360876e+01	6.723471e+00	3.000000e+00
2.124780560881858e+01	6.789894e+00	3.000000e+00
2.125189553402840e+01	6.858355e+00	3.000000e+00
2.125744797858655e+01	6.940227e+00	3.000000e+00
2.127095601236187e+01	7.169092e+00	3.000000e+00
2.127936701866849e+01	7.331743e+00	3.000000e+00
2.128552507685727e+01	7.460545e+00	3.000000e+00
2.129168313504604e+01	7.592397e+00	3.000000e+00
2.129784119323481e+01	7.727300e+00	3.000000e+00
2.130399925142359e+01	7.865254e+00	3.000000e+00
2.131015730961236e+01	8.006258e+00	3.000000e+00
2.131631536780113e+01	8.150314e+00	3.000000e+00
2.132247342598991e+01	8.297420e+00	3.000000e+00
2.133904584537155e+01	8.689482e+00	3.000000e+00
2.134312163023688e+01	8.784379e+00	3.000000e+00
2.134603770940421e+01	8.852376e+00	3.000000e+00
2.134895378857155e+01	8.919765e+00	3.000000e+00
2.135186986773889e+01	8.986547e+00	3.000000e+00
2.135478594690623e+01	9.052721e+00	3.000000e+00
2.135770202607357e+01	9.118287e+00	3.000000e+00
2.136061810524091e+01	9.183246e+00	3.000000e+00
2.136353418440825e+01	9.247597e+00	3.000000e+00
2.136353475966837e+01	9.247609e+00	2.000000e+00
2.136839233179796e+01	9.346925e+00	2.000000e+00
2.137086260621023e+01	9.383671e+00	2.000000e+00
2.137322342039790e+01	9.416986e+00	2.000000e+00
2.137694543037729e+01	9.467510e+00	2.000000e+00
2.137981675882021e+01	9.504745e+00	2.000000e+00
2.138353076900395e+01	9.550592e+00	2.000000e+00
2.138631627664176e+01	9.583003e+00	2.000000e+00
2.138815174664040e+01	9.603529e+00	2.000000e+00
2.138815220001078e+01	9.603534e+00	3.000000e+00
2.139212475779486e+01	9.648759e+00	3.000000e+00
2.139609731557893e+01	9.685240e+00	3.000000e+00
2.140006987336300e+01	9.712977e+00	3.000000e+00
2.140404243114707e+01	9.731971e+00	3.000000e+00
2.140801498893115e+01	9.742220e+00	3.000000e+00
2.141198754671522e+01	9.743725e+00	3.000000e+00
2.141596010449929e+01	9.736485e+00	3.000000e+00
2.142255977003723e+01	9.698224e+00	3.000000e+00
2.142915943557517e+01	9.651409e+00	3.000000e+00
2.143575910111311e+01	9.596041e+00	3.000000e+00
2.144235876665105e+01	9.532120e+00	3.000000e+00
2.144895843218899e+01	9.459646e+00	3.000000e+00
2.145555809772693e+01	9.378619e+00	3.000000e+00
2.146215776326487e+01	9.289039e+00	3.000000e+00
2.147057284720149e+01	9.150605e+00	3.000000e+00
2.148712715642603e+01	8.796024e+00	3.000000e+00
2.149297598408082e+01	8.673985e+00	3.000000e+00
2.149882481173560e+01	8.548046e+00	3.000000e+00
2.150467363939039e+01	8.418208e+00	3.000000e+00
2.151052246704517e+01	8.284472e+00	3.000000e+00
2.151637129469996e+01	8.146837e+00	3.000000e+00
2.152222012235474e+01	8.005303e+00	3.000000e+00
2.152806895000953e+01	7.859870e+00	3.000000e+00
2.154732850600531e+01	7.426417e+00	3.000000e+00
2.155702834957688e+01	7.245346e+00	3.000000e+00
2.156672819314845e+01	7.089164e+00	3.000000e+00
2.157642803672001e+01	6.957871e+00	3.000000e+00
2.158612788029158e+01	6.851467e+00	3.000000e+00
2.159582772386314e+01	6.769951e+00	3.000000e+00
2.160552756743471e+01	6.713325e+00	3.000000e+00
2.161522741100627e+01	6.681587e+00	3.000000e+00
2.162145242470795e+01	6.664990e+00	3.000000e+00
2.162767743840963e+01	6.660316e+00	3.000000e+00
2.163390245211131e+01	6.667566e+00	3.000000e+00
2.164012746581299e+01	6.686739e+00	3.000000e+00
2.164635247951466e+01	6.717836e+00	3.000000e+00
2.165257749321635e+01	6.760856e+00	3.000000e+00
2.165880250691802e+01	6.815800e+00	3.000000e+00
2.166688389122386e+01	6.904764e+00	3.000000e+00
2.167496527552970e+01	7.012885e+00	3.000000e+00
2.168304665983553e+01	7.140163e+00	3.000000e+00
2.169112804414137e+01	7.286597e+00	3.000000e+00
2.169920942844721e+01	7.452188e+00	3.000000e+00
2.170729081275305e+01	7.636936e+00	3.000000e+00
2.171537219705888e+01	7.840841e+00	3.000000e+00
2.172866356834555e+01	8.159183e+00	3.000000e+00
2.173192817472406e+01	8.242424e+00	3.000000e+00
2.173519278110257e+01	8.327207e+00	3.000000e+00
2.173845738748108e+01	8.413531e+00	3.000000e+00
2.174172199385959e+01	8.501397e+00	3.000000e+00
2.174498660023810e+01	8.590805e+00	3.000000e+00
2.174825120661661e+01	8.681754e+00	3.000000e+00
2.175151581299512e+01	8.774245e+00	3.000000e+00
2.175290325463309e+01	8.813833e+00	3.000000e+00
2.175429069627105e+01	8.853306e+00	3.000000e+00
2.175567813790902e+01	8.892664e+00	3.000000e+00
2.175706557954698e+01	8.931907e+00	3.000000e+00
2.175845302118495e+01	8.971036e+00	3.000000e+00
2.175984046282291e+01	9.010049e+00	3.000000e+00
2.176122790446088e+01	9.048948e+00	3.000000e+00
2.176122867505968e+01	9.048969e+00	5.000000e+00
2.176229152345483e+01	9.077689e+00	5.000000e+00
2.176229190875423e+01	9.077700e+00	7.000000e+00
2.176589908173787e+01	9.170882e+00	7.000000e+00
2.176950625472152e+01	9.263663e+00	7.000000e+00
2.177311342770517e+01	9.356044e+00	7.000000e+00
2.177672060068882e+01	9.448024e+00	7.000000e+00
2.178032777367246e+01	9.539604e+00	7.000000e+00
2.178393494665611e+01	9.630782e+00	7.000000e+00
2.178754211963976e+01	9.721560e+00	7.000000e+00
2.180603057491601e+01	1.018297e+01	7.000000e+00
2.182737684060099e+01	1.069508e+01	7.000000e+00
2.183405605269940e+01	1.084997e+01	7.000000e+00
2.184296166883062e+01	1.105160e+01	7.000000e+00
2.184645251995198e+01	1.112886e+01	7.000000e+00
2.184720323800493e+01	1.114536e+01	7.000000e+00
2.184720421201473e+01	1.114538e+01	8.000000e+00
2.185378892410294e+01	1.128689e+01	8.000000e+00
2.186037363619114e+01	1.142187e+01	8.000000e+00
2.186695834827935e+01	1.155032e+01	8.000000e+00
2.187354306036756e+01	1.167225e+01	8.000000e+00
2.188012777245576e+01	1.178764e+01	8.000000e+00
2.188671248454397e+01	1.189651e+01	8.000000e+00
2.189329719663217e+01	1.199884e+01	8.000000e+00
2.189930853200781e+01	1.207275e+01	8.000000e+00
2.190528970304869e+01	1.214405e+01	8.000000e+00
2.191210268743090e+01	1.221253e+01	8.000000e+00
2.192107703871996e+01	1.230056e+01	8.000000e+00
2.193104400478855e+01	1.238691e+01	8.000000e+00
2.194506849782512e+01	1.249924e+01	8.000000e+00
2.195085232969847e+01	1.254161e+01	8.000000e+00
2.195663616157183e+01	1.258448e+01	8.000000e+00
2.196241999344519e+01	1.262785e+01	8.000000e+00
2.196820382531855e+01	1.267171e+01	8.000000e+00
2.197398765719191e+01	1.271606e+01	8.000000e+00
2.197977148906526e+01	1.276092e+01	8.000000e+00
2.198555532093862e+01	1.280626e+01	8.000000e+00
2.200839832236839e+01	1.301747e+01	8.000000e+00
2.201186709547889e+01	1.306267e+01	8.000000e+00
2.201533586858939e+01	1.310270e+01	8.000000e+00
2.201880464169989e+01	1.313755e+01	8.000000e+00
2.202227341481040e+01	1.316724e+01	8.000000e+00
2.202574218792090e+01	1.319176e+01	8.000000e+00
2.202921096103140e+01	1.321111e+01	8.000000e+00
2.203267973414190e+01	1.322529e+01	8.000000e+00
2.204603024894788e+01	1.332003e+01	8.000000e+00
2.205572009563999e+01	1.340912e+01	8.000000e+00
2.206540994233210e+01	1.351821e+01	8.000000e+00
2.207509978902422e+01	1.364730e+01	8.000000e+00
2.208478963571633e+01	1.379638e+01	8.000000e+00
2.209447948240845e+01	1.396545e+01	8.000000e+00
2.210416932910056e+01	1.415452e+01	8.000000e+00
2.211385917579268e+01	1.436359e+01	8.000000e+00
2.211608757677811e+01	1.441548e+01	8.000000e+00
2.211831597776355e+01	1.446805e+01	8.000000e+00
2.212054437874899e+01	1.452128e+01	8.000000e+00
2.212277277973443e+01	1.457519e+01	8.000000e+00
2.212500118071987e+01	1.462977e+01	8.000000e+00
2.212722958170531e+01	1.468502e+01	8.000000e+00
2.212945798269075e+01	1.474094e+01	8.000000e+00
2.212945860449962e+01	1.474096e+01	7.000000e+00
2.213296628430601e+01	1.483516e+01	7.000000e+00
2.213647396411240e+01	1.493065e+01	7.000000e+00
2.213998164391878e+01	1.502743e+01	7.000000e+00
2.214348932372517e+01	1.512550e+01	7.000000e+00
2.214699700353156e+01	1.522485e+01	7.000000e+00
2.215050468333795e+01	1.532549e+01	7.000000e+00
2.215401236314434e+01	1.542741e+01	7.000000e+00
2.216884310966697e+01	1.586139e+01	7.000000e+00
2.218539941359240e+01	1.638516e+01	7.000000e+00
2.220076730299148e+01	1.688725e+01	7.000000e+00
2.221503506943099e+01	1.735611e+01	7.000000e+00
2.221709265888929e+01	1.742142e+01	7.000000e+00
2.222120783780590e+01	1.755250e+01	7.000000e+00
2.222429422199335e+01	1.765118e+01	7.000000e+00
2.222515586269608e+01	1.767878e+01	7.000000e+00
2.222515611386666e+01	1.767879e+01	9.000000e+00
2.222616905584616e+01	1.771127e+01	9.000000e+00
2.222718199782566e+01	1.774377e+01	9.000000e+00
